,Date from,Cash rate target %,Owner occupied (principal and interest)(%pa),ehl70_pi,1 Year Fixed (%pa),2 Year Fixed (%pa),3 Year Fixed (%pa),4 Year Fixed (%pa),5 Year Fixed (%pa),Percentage Change from Corresponding Quarter of Previous Year ;  All groups CPI ;  Australia ;,Unemployment rate ;  Persons ;.1,confidence
172,1987-05-01 00:00:00.000000,,,,,,,,,,,
173,1987-06-01 00:00:00.000000,,,,,,,,,,,
164,1987-06-01 00:00:00.000000,,,,,,,,,9.3,,
121,1987-06-01 00:00:00.000000,,,,,,,,,,8.0071895,
174,1987-07-01 00:00:00.000000,,,,,,,,,,,
122,1987-07-01 00:00:00.000000,,,,,,,,,,8.0757062,
123,1987-08-01 00:00:00.000000,,,,,,,,,,8.1046249,
175,1987-08-01 00:00:00.000000,,,,,,,,,,,19.28
124,1987-09-01 00:00:00.000000,,,,,,,,,,7.7544565,
165,1987-09-01 00:00:00.000000,,,,,,,,,8.3,,
176,1987-09-01 00:00:00.000000,,,,,,,,,,,18.96
177,1987-10-01 00:00:00.000000,,,,,,,,,,,
125,1987-10-01 00:00:00.000000,,,,,,,,,,8.0848973,
178,1987-11-01 00:00:00.000000,,,,,,,,,,,
126,1987-11-01 00:00:00.000000,,,,,,,,,,7.9300199,
166,1987-12-01 00:00:00.000000,,,,,,,,,7.2,,
179,1987-12-01 00:00:00.000000,,,,,,,,,,,
127,1987-12-01 00:00:00.000000,,,,,,,,,,7.7268669,
128,1988-01-01 00:00:00.000000,,,,,,,,,,7.6296398,
180,1988-01-01 00:00:00.000000,,,,,,,,,,,
129,1988-02-01 00:00:00.000000,,,,,,,,,,7.4167386,
181,1988-02-01 00:00:00.000000,,,,,,,,,,,
130,1988-03-01 00:00:00.000000,,,,,,,,,,7.5012557,
167,1988-03-01 00:00:00.000000,,,,,,,,,6.8,,
182,1988-03-01 00:00:00.000000,,,,,,,,,,,
131,1988-04-01 00:00:00.000000,,,,,,,,,,7.9129611,
183,1988-04-01 00:00:00.000000,,,,,,,,,,,
184,1988-05-01 00:00:00.000000,,,,,,,,,,,
132,1988-05-01 00:00:00.000000,,,,,,,,,,7.4499927,
185,1988-06-01 00:00:00.000000,,,,,,,,,,,
133,1988-06-01 00:00:00.000000,,,,,,,,,,7.582516,
168,1988-06-01 00:00:00.000000,,,,,,,,,7.2,,
186,1988-07-01 00:00:00.000000,,,,,,,,,,,
134,1988-07-01 00:00:00.000000,,,,,,,,,,6.7562957,
187,1988-08-01 00:00:00.000000,,,,,,,,,,,21.64
135,1988-08-01 00:00:00.000000,,,,,,,,,,7.0679504,
188,1988-09-01 00:00:00.000000,,,,,,,,,,,22.48
169,1988-09-01 00:00:00.000000,,,,,,,,,7.3,,
136,1988-09-01 00:00:00.000000,,,,,,,,,,6.9337994,
137,1988-10-01 00:00:00.000000,,,,,,,,,,6.8171916,
189,1988-10-01 00:00:00.000000,,,,,,,,,,,
190,1988-11-01 00:00:00.000000,,,,,,,,,,,
138,1988-11-01 00:00:00.000000,,,,,,,,,,6.6118802,
170,1988-12-01 00:00:00.000000,,,,,,,,,7.6,,
191,1988-12-01 00:00:00.000000,,,,,,,,,,,
139,1988-12-01 00:00:00.000000,,,,,,,,,,6.8315179,
192,1989-01-01 00:00:00.000000,,,,,,,,,,,
140,1989-01-01 00:00:00.000000,,,,,,,,,,6.805989,
193,1989-02-01 00:00:00.000000,,,,,,,,,,,
141,1989-02-01 00:00:00.000000,,,,,,,,,,6.637787,
171,1989-03-01 00:00:00.000000,,,,,,,,,6.8,,
194,1989-03-01 00:00:00.000000,,,,,,,,,,,
142,1989-03-01 00:00:00.000000,,,,,,,,,,6.3441117,
143,1989-04-01 00:00:00.000000,,,,,,,,,,6.2000456,
195,1989-04-01 00:00:00.000000,,,,,,,,,,,
144,1989-05-01 00:00:00.000000,,,,,,,,,,6.2790677,
196,1989-05-01 00:00:00.000000,,,,,,,,,,,
172,1989-06-01 00:00:00.000000,,,,,,,,,7.5,,
145,1989-06-01 00:00:00.000000,,,,,,,,,,6.0112944,
197,1989-06-01 00:00:00.000000,,,,,,,,,,,
198,1989-07-01 00:00:00.000000,,,,,,,,,,,
146,1989-07-01 00:00:00.000000,,,,,,,,,,6.0394441,
199,1989-08-01 00:00:00.000000,,,,,,,,,,,15.76
147,1989-08-01 00:00:00.000000,,,,,,,,,,5.9440442000000004,
200,1989-09-01 00:00:00.000000,,,,,,,,,,,16.4
148,1989-09-01 00:00:00.000000,,,,,,,,,,6.030638,
173,1989-09-01 00:00:00.000000,,,,,,,,,8.0,,
149,1989-10-01 00:00:00.000000,,,,,,,,,,5.9238784,
201,1989-10-01 00:00:00.000000,,,,,,,,,,,
202,1989-11-01 00:00:00.000000,,,,,,,,,,,
150,1989-11-01 00:00:00.000000,,,,,,,,,,5.7861008,
151,1989-12-01 00:00:00.000000,,,,,,,,,,5.8472772,
203,1989-12-01 00:00:00.000000,,,,,,,,,,,
174,1989-12-01 00:00:00.000000,,,,,,,,,7.8,,
152,1990-01-01 00:00:00.000000,,,,,,,,,,6.1113067,
204,1990-01-01 00:00:00.000000,,,,,,,,,,,
153,1990-02-01 00:00:00.000000,,,,,,,,,,6.3917695,
205,1990-02-01 00:00:00.000000,,,,,,,,,,,
175,1990-03-01 00:00:00.000000,,,,,,,,,8.7,,
206,1990-03-01 00:00:00.000000,,,,,,,,,,,
154,1990-03-01 00:00:00.000000,,,,,,,,,,6.1881284,
155,1990-04-01 00:00:00.000000,,,,,,,,,,6.2788369,
207,1990-04-01 00:00:00.000000,,,,,,,,,,,
208,1990-05-01 00:00:00.000000,,,,,,,,,,,
156,1990-05-01 00:00:00.000000,,,,,,,,,,6.5040188,
157,1990-06-01 00:00:00.000000,,,,,,,,,,6.6082013,
209,1990-06-01 00:00:00.000000,,,,,,,,,,,
176,1990-06-01 00:00:00.000000,,,,,,,,,7.7,,
158,1990-07-01 00:00:00.000000,,,,,,,,,,7.096962,
210,1990-07-01 00:00:00.000000,,,,,,,,,,,
211,1990-08-01 00:00:00.000000,,,,,,,,,,,16.78
159,1990-08-01 00:00:00.000000,,,,,,,,,,7.211511,
355,1990-08-02 00:00:00.000000,14.0,,,,,,,,,,
212,1990-09-01 00:00:00.000000,,,,,,,,,,,15.12
160,1990-09-01 00:00:00.000000,,,,,,,,,,7.3738054,
177,1990-09-01 00:00:00.000000,,,,,,,,,6.1,,
354,1990-09-05 00:00:00.000000,14.0,,,,,,,,,,
161,1990-10-01 00:00:00.000000,,,,,,,,,,7.6371012,
213,1990-10-01 00:00:00.000000,,,,,,,,,,,
353,1990-10-15 00:00:00.000000,13.0,,,,,,,,,,
214,1990-11-01 00:00:00.000000,,,,,,,,,,,
162,1990-11-01 00:00:00.000000,,,,,,,,,,7.9454199,
352,1990-11-07 00:00:00.000000,13.0,,,,,,,,,,
178,1990-12-01 00:00:00.000000,,,,,,,,,6.9,,
163,1990-12-01 00:00:00.000000,,,,,,,,,,8.0183767,
215,1990-12-01 00:00:00.000000,,,,,,,,,,,
351,1990-12-18 00:00:00.000000,12.0,,,,,,,,,,
216,1991-01-01 00:00:00.000000,,,,,,,,,,,
164,1991-01-01 00:00:00.000000,,,,,,,,,,8.3962109,
217,1991-02-01 00:00:00.000000,,,,,,,,,,,
165,1991-02-01 00:00:00.000000,,,,,,,,,,8.6173822,
350,1991-02-06 00:00:00.000000,12.0,,,,,,,,,,
218,1991-03-01 00:00:00.000000,,,,,,,,,,,
166,1991-03-01 00:00:00.000000,,,,,,,,,,9.1855815,
179,1991-03-01 00:00:00.000000,,,,,,,,,4.8,,
349,1991-03-06 00:00:00.000000,12.0,,,,,,,,,,
219,1991-04-01 00:00:00.000000,,,,,,,,,,,
167,1991-04-01 00:00:00.000000,,,,,,,,,,9.8601731,
348,1991-04-04 00:00:00.000000,11.5,,,,,,,,,,
220,1991-05-01 00:00:00.000000,,,,,,,,,,,
168,1991-05-01 00:00:00.000000,,,,,,,,,,9.5024596,
347,1991-05-16 00:00:00.000000,10.5,,,,,,,,,,
180,1991-06-01 00:00:00.000000,,,,,,,,,3.3,,
169,1991-06-01 00:00:00.000000,,,,,,,,,,9.5536028,
221,1991-06-01 00:00:00.000000,,,,,,,,,,,
346,1991-06-14 00:00:00.000000,10.5,,,,,,,,,,
222,1991-07-01 00:00:00.000000,,,,,,,,,,,
170,1991-07-01 00:00:00.000000,,,,,,,,,,9.6767579,
345,1991-07-03 00:00:00.000000,10.5,,,,,,,,,,
344,1991-07-31 00:00:00.000000,10.5,,,,,,,,,,
171,1991-08-01 00:00:00.000000,,,,,,,,,,9.7901683,
223,1991-08-01 00:00:00.000000,,,,,,,,,,,19.04
172,1991-09-01 00:00:00.000000,,,,,,,,,,10.0320815,
224,1991-09-01 00:00:00.000000,,,,,,,,,,,18.66
181,1991-09-01 00:00:00.000000,,,,,,,,,3.1,,
343,1991-09-03 00:00:00.000000,9.5,,,,,,,,,,
225,1991-10-01 00:00:00.000000,,,,,,,,,,,
173,1991-10-01 00:00:00.000000,,,,,,,,,,9.98722,
342,1991-10-02 00:00:00.000000,9.5,,,,,,,,,,
174,1991-11-01 00:00:00.000000,,,,,,,,,,10.1973485,
226,1991-11-01 00:00:00.000000,,,,,,,,,,,
341,1991-11-06 00:00:00.000000,8.5,,,,,,,,,,
227,1991-12-01 00:00:00.000000,,,,,,,,,,,
182,1991-12-01 00:00:00.000000,,,,,,,,,1.5,,
175,1991-12-01 00:00:00.000000,,,,,,,,,,10.472933,
340,1991-12-04 00:00:00.000000,8.5,,,,,,,,,,
176,1992-01-01 00:00:00.000000,,,,,,,,,,10.3462104,
228,1992-01-01 00:00:00.000000,,,,,,,,,,,
339,1992-01-08 00:00:00.000000,7.5,,,,,,,,,,
177,1992-02-01 00:00:00.000000,,,,,,,,,,10.4056834,
229,1992-02-01 00:00:00.000000,,,,,,,,,,,
338,1992-02-05 00:00:00.000000,7.5,,,,,,,,,,
183,1992-03-01 00:00:00.000000,,,,,,,,,1.7,,
178,1992-03-01 00:00:00.000000,,,,,,,,,,10.4980617,
230,1992-03-01 00:00:00.000000,,,,,,,,,,,
337,1992-03-04 00:00:00.000000,7.5,,,,,,,,,,
179,1992-04-01 00:00:00.000000,,,,,,,,,,10.470728,
231,1992-04-01 00:00:00.000000,,,,,,,,,,,
336,1992-04-08 00:00:00.000000,7.5,,,,,,,,,,
180,1992-05-01 00:00:00.000000,,,,,,,,,,10.6185962,
232,1992-05-01 00:00:00.000000,,,,,,,,,,,
335,1992-05-06 00:00:00.000000,6.5,,,,,,,,,,
233,1992-06-01 00:00:00.000000,,,,,,,,,,,
181,1992-06-01 00:00:00.000000,,,,,,,,,,10.8114794,
184,1992-06-01 00:00:00.000000,,,,,,,,,1.2,,
334,1992-06-03 00:00:00.000000,6.5,,,,,,,,,,
182,1992-07-01 00:00:00.000000,,,,,,,,,,11.1342626,
234,1992-07-01 00:00:00.000000,,,,,,,,,,,
333,1992-07-08 00:00:00.000000,5.75,,,,,,,,,,
332,1992-07-29 00:00:00.000000,5.75,,,,,,,,,,
183,1992-08-01 00:00:00.000000,,,,,,,,,,10.7225709,
235,1992-08-01 00:00:00.000000,,,,,,,,,,,19.380000000000003
236,1992-09-01 00:00:00.000000,,,,,,,,,,,19.36
185,1992-09-01 00:00:00.000000,,,,,,,,,0.8,,
184,1992-09-01 00:00:00.000000,,,,,,,,,,10.6160497,
331,1992-09-02 00:00:00.000000,5.75,,,,,,,,,,
185,1992-10-01 00:00:00.000000,,,,,,,,,,11.0916461,
237,1992-10-01 00:00:00.000000,,,,,,,,,,,
330,1992-10-07 00:00:00.000000,5.75,,,,,,,,,,
238,1992-11-01 00:00:00.000000,,,,,,,,,,,
186,1992-11-01 00:00:00.000000,,,,,,,,,,11.1361078,
329,1992-11-04 00:00:00.000000,5.75,,,,,,,,,,
239,1992-12-01 00:00:00.000000,,,,,,,,,,,
187,1992-12-01 00:00:00.000000,,,,,,,,,,11.2169341,
186,1992-12-01 00:00:00.000000,,,,,,,,,0.3,,
328,1992-12-02 00:00:00.000000,5.75,,,,,,,,,,
240,1993-01-01 00:00:00.000000,,,,,,,,,,,
188,1993-01-01 00:00:00.000000,,,,,,,,,,10.8331496,
241,1993-02-01 00:00:00.000000,,,,,,,,,,,
189,1993-02-01 00:00:00.000000,,,,,,,,,,11.0152639,
327,1993-02-03 00:00:00.000000,5.75,,,,,,,,,,
187,1993-03-01 00:00:00.000000,,,,,,,,,1.2,,
242,1993-03-01 00:00:00.000000,,,,,,,,,,,
190,1993-03-01 00:00:00.000000,,,,,,,,,,10.8587087,
326,1993-03-23 00:00:00.000000,5.25,,,,,,,,,,
243,1993-04-01 00:00:00.000000,,,,,,,,,,,
191,1993-04-01 00:00:00.000000,,,,,,,,,,10.7623203,
325,1993-04-07 00:00:00.000000,5.25,,,,,,,,,,
192,1993-05-01 00:00:00.000000,,,,,,,,,,10.7866116,
244,1993-05-01 00:00:00.000000,,,,,,,,,,,
324,1993-05-05 00:00:00.000000,5.25,,,,,,,,,,
245,1993-06-01 00:00:00.000000,,,,,,,,,,,
193,1993-06-01 00:00:00.000000,,,,,,,,,,10.9942201,
188,1993-06-01 00:00:00.000000,,,,,,,,,1.8,,
323,1993-06-02 00:00:00.000000,5.25,,,,,,,,,,
246,1993-07-01 00:00:00.000000,,,,,,,,,,,
194,1993-07-01 00:00:00.000000,,,,,,,,,,10.9424273,
322,1993-07-07 00:00:00.000000,5.25,,,,,,,,,,
321,1993-07-30 00:00:00.000000,4.75,,,,,,,,,,
195,1993-08-01 00:00:00.000000,,,,,,,,,,10.983428,
247,1993-08-01 00:00:00.000000,,,,,,,,,,,20.16
189,1993-09-01 00:00:00.000000,,,,,,,,,2.2,,
248,1993-09-01 00:00:00.000000,,,,,,,,,,,18.04
196,1993-09-01 00:00:00.000000,,,,,,,,,,10.7409519,
320,1993-09-08 00:00:00.000000,4.75,,,,,,,,,,
249,1993-10-01 00:00:00.000000,,,,,,,,,,,
197,1993-10-01 00:00:00.000000,,,,,,,,,,10.9577551,
319,1993-10-06 00:00:00.000000,4.75,,,,,,,,,,
250,1993-11-01 00:00:00.000000,,,,,,,,,,,
198,1993-11-01 00:00:00.000000,,,,,,,,,,10.9489098,
318,1993-11-03 00:00:00.000000,4.75,,,,,,,,,,
251,1993-12-01 00:00:00.000000,,,,,,,,,,,
199,1993-12-01 00:00:00.000000,,,,,,,,,,10.7561994,
190,1993-12-01 00:00:00.000000,,,,,,,,,1.8,,
317,1993-12-08 00:00:00.000000,4.75,,,,,,,,,,
252,1994-01-01 00:00:00.000000,,,,,,,,,,,
200,1994-01-01 00:00:00.000000,,,,,,,,,,10.5682313,
201,1994-02-01 00:00:00.000000,,,,,,,,,,10.3997608,
253,1994-02-01 00:00:00.000000,,,,,,,,,,,
316,1994-02-02 00:00:00.000000,4.75,,,,,,,,,,
191,1994-03-01 00:00:00.000000,,,,,,,,,1.5,,
202,1994-03-01 00:00:00.000000,,,,,,,,,,10.353673,
254,1994-03-01 00:00:00.000000,,,,,,,,,,,
315,1994-03-02 00:00:00.000000,4.75,,,,,,,,,,
314,1994-03-30 00:00:00.000000,4.75,,,,,,,,,,
203,1994-04-01 00:00:00.000000,,,,,,,,,,10.0617545,
255,1994-04-01 00:00:00.000000,,,,,,,,,,,
256,1994-05-01 00:00:00.000000,,,,,,,,,,,
204,1994-05-01 00:00:00.000000,,,,,,,,,,9.7668188,
313,1994-05-04 00:00:00.000000,4.75,,,,,,,,,,
205,1994-06-01 00:00:00.000000,,,,,,,,,,9.8218179,
192,1994-06-01 00:00:00.000000,,,,,,,,,1.8,,
257,1994-06-01 00:00:00.000000,,,,,,,,,,,
312,1994-06-08 00:00:00.000000,4.75,,,,,,,,,,
206,1994-07-01 00:00:00.000000,,,,,,,,,,9.6304629,
258,1994-07-01 00:00:00.000000,,,,,,,,,,,
311,1994-07-06 00:00:00.000000,4.75,,,,,,,,,,
310,1994-07-27 00:00:00.000000,4.75,,,,,,,,,,
259,1994-08-01 00:00:00.000000,,,,,,,,,,,24.759999999999998
207,1994-08-01 00:00:00.000000,,,,,,,,,,9.4449993,
309,1994-08-17 00:00:00.000000,5.5,,,,,,,,,,
208,1994-09-01 00:00:00.000000,,,,,,,,,,9.3540178,
260,1994-09-01 00:00:00.000000,,,,,,,,,,,24.72
193,1994-09-01 00:00:00.000000,,,,,,,,,2.0,,
308,1994-09-07 00:00:00.000000,5.5,,,,,,,,,,
209,1994-10-01 00:00:00.000000,,,,,,,,,,9.0929871,
261,1994-10-01 00:00:00.000000,,,,,,,,,,,
307,1994-10-24 00:00:00.000000,6.5,,,,,,,,,,
210,1994-11-01 00:00:00.000000,,,,,,,,,,9.142956,
262,1994-11-01 00:00:00.000000,,,,,,,,,,,
306,1994-11-02 00:00:00.000000,6.5,,,,,,,,,,
194,1994-12-01 00:00:00.000000,,,,,,,,,2.6,,
211,1994-12-01 00:00:00.000000,,,,,,,,,,8.9352988,
263,1994-12-01 00:00:00.000000,,,,,,,,,,,
305,1994-12-14 00:00:00.000000,7.5,,,,,,,,,,
212,1995-01-01 00:00:00.000000,,,,,,,,,,8.8570592,
264,1995-01-01 00:00:00.000000,,,,,,,,,,,
213,1995-02-01 00:00:00.000000,,,,,,,,,,8.8241696,
265,1995-02-01 00:00:00.000000,,,,,,,,,,,
304,1995-02-08 00:00:00.000000,7.5,,,,,,,,,,
214,1995-03-01 00:00:00.000000,,,,,,,,,,8.6168889,
266,1995-03-01 00:00:00.000000,,,,,,,,,,,
195,1995-03-01 00:00:00.000000,,,,,,,,,3.7,,
303,1995-03-08 00:00:00.000000,7.5,,,,,,,,,,
267,1995-04-01 00:00:00.000000,,,,,,,,,,,
215,1995-04-01 00:00:00.000000,,,,,,,,,,8.2659952,
302,1995-04-05 00:00:00.000000,7.5,,,,,,,,,,
216,1995-05-01 00:00:00.000000,,,,,,,,,,8.4750746,
268,1995-05-01 00:00:00.000000,,,,,,,,,,,
301,1995-05-03 00:00:00.000000,7.5,,,,,,,,,,
196,1995-06-01 00:00:00.000000,,,,,,,,,4.5,,
269,1995-06-01 00:00:00.000000,,,,,,,,,,,
217,1995-06-01 00:00:00.000000,,,,,,,,,,8.3550333,
300,1995-06-07 00:00:00.000000,7.5,,,,,,,,,,
218,1995-07-01 00:00:00.000000,,,,,,,,,,8.4262494,
270,1995-07-01 00:00:00.000000,,,,,,,,,,,
299,1995-07-05 00:00:00.000000,7.5,,,,,,,,,,
298,1995-07-26 00:00:00.000000,7.5,,,,,,,,,,
271,1995-08-01 00:00:00.000000,,,,,,,,,,,23.1
219,1995-08-01 00:00:00.000000,,,,,,,,,,8.3203697,
220,1995-09-01 00:00:00.000000,,,,,,,,,,8.362804,
197,1995-09-01 00:00:00.000000,,,,,,,,,5.1,,
272,1995-09-01 00:00:00.000000,,,,,,,,,,,22.34
297,1995-09-06 00:00:00.000000,7.5,,,,,,,,,,
273,1995-10-01 00:00:00.000000,,,,,,,,,,,
221,1995-10-01 00:00:00.000000,,,,,,,,,,8.5755374,
296,1995-10-04 00:00:00.000000,7.5,,,,,,,,,,
274,1995-11-01 00:00:00.000000,,,,,,,,,,,
222,1995-11-01 00:00:00.000000,,,,,,,,,,8.4518973,
295,1995-11-08 00:00:00.000000,7.5,,,,,,,,,,
223,1995-12-01 00:00:00.000000,,,,,,,,,,8.1442106,
198,1995-12-01 00:00:00.000000,,,,,,,,,5.1,,
275,1995-12-01 00:00:00.000000,,,,,,,,,,,
294,1995-12-06 00:00:00.000000,7.5,,,,,,,,,,
276,1996-01-01 00:00:00.000000,,,,,,,,,,,
224,1996-01-01 00:00:00.000000,,,,,,,,,,8.4546383,
225,1996-02-01 00:00:00.000000,,,,,,,,,,8.3272695,
277,1996-02-01 00:00:00.000000,,,,,,,,,,,
293,1996-02-07 00:00:00.000000,7.5,,,,,,,,,,
199,1996-03-01 00:00:00.000000,,,,,,,,,3.8,,
226,1996-03-01 00:00:00.000000,,,,,,,,,,8.4210282,
278,1996-03-01 00:00:00.000000,,,,,,,,,,,
292,1996-03-06 00:00:00.000000,7.5,,,,,,,,,,
227,1996-04-01 00:00:00.000000,,,,,,,,,,8.5743029,
279,1996-04-01 00:00:00.000000,,,,,,,,,,,
291,1996-04-03 00:00:00.000000,7.5,,,,,,,,,,
280,1996-05-01 00:00:00.000000,,,,,,,,,,,
228,1996-05-01 00:00:00.000000,,,,,,,,,,8.4149778,
290,1996-05-08 00:00:00.000000,7.5,,,,,,,,,,
281,1996-06-01 00:00:00.000000,,,,,,,,,,,
200,1996-06-01 00:00:00.000000,,,,,,,,,3.1,,
229,1996-06-01 00:00:00.000000,,,,,,,,,,8.2564247,
289,1996-06-05 00:00:00.000000,7.5,,,,,,,,,,
230,1996-07-01 00:00:00.000000,,,,,,,,,,8.5677966,
282,1996-07-01 00:00:00.000000,,,,,,,,,,,
288,1996-07-03 00:00:00.000000,7.5,,,,,,,,,,
287,1996-07-31 00:00:00.000000,7.0,,,,,,,,,,
283,1996-08-01 00:00:00.000000,,,,,,,,,,,22.880000000000003
231,1996-08-01 00:00:00.000000,,,,,,,,,,8.7221672,
232,1996-09-01 00:00:00.000000,,,,,,,,,,8.5762566,
284,1996-09-01 00:00:00.000000,,,,,,,,,,,22.64
201,1996-09-01 00:00:00.000000,,,,,,,,,2.1,,
286,1996-09-04 00:00:00.000000,7.0,,,,,,,,,,
285,1996-10-01 00:00:00.000000,,,,,,,,,,,
233,1996-10-01 00:00:00.000000,,,,,,,,,,8.7599053,
285,1996-10-02 00:00:00.000000,7.0,,,,,,,,,,
286,1996-11-01 00:00:00.000000,,,,,,,,,,,
234,1996-11-01 00:00:00.000000,,,,,,,,,,8.4705812,
284,1996-11-06 00:00:00.000000,6.5,,,,,,,,,,
202,1996-12-01 00:00:00.000000,,,,,,,,,1.5,,
287,1996-12-01 00:00:00.000000,,,,,,,,,,,
235,1996-12-01 00:00:00.000000,,,,,,,,,,8.6309612,
283,1996-12-11 00:00:00.000000,6.0,,,,,,,,,,
236,1997-01-01 00:00:00.000000,,,,,,,,,,8.5665832,
288,1997-01-01 00:00:00.000000,,,,,,,,,,,
289,1997-02-01 00:00:00.000000,,,,,,,,,,,
237,1997-02-01 00:00:00.000000,,,,,,,,,,8.7031945,
282,1997-02-05 00:00:00.000000,6.0,,,,,,,,,,
290,1997-03-01 00:00:00.000000,,,,,,,,,,,
238,1997-03-01 00:00:00.000000,,,,,,,,,,8.5923029,
203,1997-03-01 00:00:00.000000,,,,,,,,,1.4,,
281,1997-03-05 00:00:00.000000,6.0,,,,,,,,,,
239,1997-04-01 00:00:00.000000,,,,,,,,,,8.5665859,
291,1997-04-01 00:00:00.000000,,,,,,,,,,,
280,1997-04-02 00:00:00.000000,6.0,,,,,,,,,,
240,1997-05-01 00:00:00.000000,,,,,,,,,,8.5482634,
292,1997-05-01 00:00:00.000000,,,,,,,,,,,
279,1997-05-07 00:00:00.000000,6.0,,,,,,,,,,
278,1997-05-23 00:00:00.000000,5.5,,,,,,,,,,
293,1997-06-01 00:00:00.000000,,,,,,,,,,,
204,1997-06-01 00:00:00.000000,,,,,,,,,0.3,,
241,1997-06-01 00:00:00.000000,,,,,,,,,,8.3324357,
277,1997-06-04 00:00:00.000000,5.5,,,,,,,,,,
294,1997-07-01 00:00:00.000000,,,,,,,,,,,
242,1997-07-01 00:00:00.000000,,,,,,,,,,8.5893221,
276,1997-07-02 00:00:00.000000,5.5,,,,,,,,,,
275,1997-07-30 00:00:00.000000,5.0,,,,,,,,,,
295,1997-08-01 00:00:00.000000,,,,,,,,,,,22.34
243,1997-08-01 00:00:00.000000,,,,,,,,,,8.4656127,
274,1997-08-06 00:00:00.000000,5.0,,,,,,,,,,
244,1997-09-01 00:00:00.000000,,,,,,,,,,8.0682322,
205,1997-09-01 00:00:00.000000,,,,,,,,,-0.4,,
296,1997-09-01 00:00:00.000000,,,,,,,,,,,22.48
273,1997-09-03 00:00:00.000000,5.0,,,,,,,,,,
245,1997-10-01 00:00:00.000000,,,,,,,,,,8.0333958,
297,1997-10-01 00:00:00.000000,,,,,,,,,,,
272,1997-10-08 00:00:00.000000,5.0,,,,,,,,,,
246,1997-11-01 00:00:00.000000,,,,,,,,,,7.9869258,
298,1997-11-01 00:00:00.000000,,,,,,,,,,,
271,1997-11-05 00:00:00.000000,5.0,,,,,,,,,,
206,1997-12-01 00:00:00.000000,,,,,,,,,-0.3,,
247,1997-12-01 00:00:00.000000,,,,,,,,,,7.910713,
299,1997-12-01 00:00:00.000000,,,,,,,,,,,
270,1997-12-03 00:00:00.000000,5.0,,,,,,,,,,
248,1998-01-01 00:00:00.000000,,,,,,,,,,7.8652832,
300,1998-01-01 00:00:00.000000,,,,,,,,,,,
249,1998-02-01 00:00:00.000000,,,,,,,,,,7.772903,
301,1998-02-01 00:00:00.000000,,,,,,,,,,,
269,1998-02-04 00:00:00.000000,5.0,,,,,,,,,,
250,1998-03-01 00:00:00.000000,,,,,,,,,,7.8834724,
207,1998-03-01 00:00:00.000000,,,,,,,,,-0.1,,
302,1998-03-01 00:00:00.000000,,,,,,,,,,,
268,1998-03-04 00:00:00.000000,5.0,,,,,,,,,,
251,1998-04-01 00:00:00.000000,,,,,,,,,,7.6025175,
303,1998-04-01 00:00:00.000000,,,,,,,,,,,
267,1998-04-08 00:00:00.000000,5.0,,,,,,,,,,
304,1998-05-01 00:00:00.000000,,,,,,,,,,,
252,1998-05-01 00:00:00.000000,,,,,,,,,,7.7653778,
266,1998-05-06 00:00:00.000000,5.0,,,,,,,,,,
305,1998-06-01 00:00:00.000000,,,,,,,,,,,
253,1998-06-01 00:00:00.000000,,,,,,,,,,7.8331758,
208,1998-06-01 00:00:00.000000,,,,,,,,,0.7,,
265,1998-06-03 00:00:00.000000,5.0,,,,,,,,,,
306,1998-07-01 00:00:00.000000,,,,,,,,,,,
254,1998-07-01 00:00:00.000000,,,,,,,,,,7.9747347,
264,1998-07-08 00:00:00.000000,5.0,,,,,,,,,,
255,1998-08-01 00:00:00.000000,,,,,,,,,,7.7559042,
307,1998-08-01 00:00:00.000000,,,,,,,,,,,22.22
263,1998-08-05 00:00:00.000000,5.0,,,,,,,,,,
308,1998-09-01 00:00:00.000000,,,,,,,,,,,22.2
256,1998-09-01 00:00:00.000000,,,,,,,,,,7.6340767,
209,1998-09-01 00:00:00.000000,,,,,,,,,1.4,,
262,1998-09-02 00:00:00.000000,5.0,,,,,,,,,,
309,1998-10-01 00:00:00.000000,,,,,,,,,,,
257,1998-10-01 00:00:00.000000,,,,,,,,,,7.3138564,
261,1998-10-07 00:00:00.000000,5.0,,,,,,,,,,
258,1998-11-01 00:00:00.000000,,,,,,,,,,7.6270114,
310,1998-11-01 00:00:00.000000,,,,,,,,,,,
260,1998-11-04 00:00:00.000000,5.0,,,,,,,,,,
311,1998-12-01 00:00:00.000000,,,,,,,,,,,
259,1998-12-01 00:00:00.000000,,,,,,,,,,7.1838445,
210,1998-12-01 00:00:00.000000,,,,,,,,,1.5,,
259,1998-12-02 00:00:00.000000,4.75,,,,,,,,,,
260,1999-01-01 00:00:00.000000,,,,,,,,,,7.1191639,
312,1999-01-01 00:00:00.000000,,,,,,,,,,,
313,1999-02-01 00:00:00.000000,,,,,,,,,,,
261,1999-02-01 00:00:00.000000,,,,,,,,,,7.1154936,
258,1999-02-03 00:00:00.000000,4.75,,,,,,,,,,
262,1999-03-01 00:00:00.000000,,,,,,,,,,7.0129306,
211,1999-03-01 00:00:00.000000,,,,,,,,,1.2,,
314,1999-03-01 00:00:00.000000,,,,,,,,,,,
257,1999-03-03 00:00:00.000000,4.75,,,,,,,,,,
263,1999-04-01 00:00:00.000000,,,,,,,,,,6.9787877,
315,1999-04-01 00:00:00.000000,,,,,,,,,,,
