Date,Open,High,Low,Close,Adj Close,Volume
1984-06-07,942.859985,944.549988,927.739990,927.739990,927.739990,0
1984-06-14,918.429993,942.750000,911.140015,942.750000,942.750000,0
1984-06-21,941.700012,941.700012,926.049988,926.049988,926.049988,0
1984-06-28,932.500000,937.039978,932.500000,937.039978,937.039978,0
1984-07-05,932.289978,934.820007,919.489990,919.489990,919.489990,0
1984-07-12,916.109985,927.950012,916.109985,922.559998,922.559998,0
1984-07-19,916.530029,916.530029,900.140015,905.530029,905.530029,0
1984-07-26,912.940002,936.619995,912.940002,936.619995,936.619995,0
1984-08-02,959.780029,988.119995,959.780029,982.929993,982.929993,0
1984-08-09,1004.190002,1005.349976,990.859985,990.859985,990.859985,0
1984-08-16,996.359985,1018.250000,996.359985,1014.659973,1014.659973,0
1984-08-23,1015.179993,1017.619995,1011.590027,1015.609985,1015.609985,0
1984-08-30,1013.070007,1013.599976,1000.270020,1000.270020,1000.270020,0
1984-09-06,1007.679993,1007.679993,1000.380005,1002.500000,1002.500000,0
1984-09-13,1020.150024,1026.920044,1017.299988,1017.299988,1017.299988,0
1984-09-20,1020.469971,1020.469971,1008.520020,1013.169983,1013.169983,0
1984-09-27,1017.090027,1017.090027,991.179993,991.179993,991.179993,0
1984-10-04,993.400024,993.400024,987.799988,989.380005,989.380005,0
1984-10-11,993.609985,1010.849976,993.609985,1002.809998,1002.809998,0
1984-10-18,1023.640015,1024.170044,1019.099976,1019.309998,1019.309998,0
1984-10-25,1014.340027,1016.239990,1005.140015,1012.330017,1012.330017,0
1984-11-01,1020.150024,1037.489990,1020.150024,1030.520020,1030.520020,0
1984-11-08,1027.770020,1027.770020,1012.330017,1012.330017,1012.330017,0
1984-11-15,1011.690002,1011.690002,994.989990,1002.280029,1002.280029,0
1984-11-22,1016.140015,1016.140015,1005.979980,1005.979980,1005.979980,0
1984-11-29,999.530029,999.530029,988.330017,988.330017,988.330017,0
1984-12-06,991.179993,993.929993,988.859985,991.710022,991.710022,0
1984-12-13,987.799988,1023.330017,987.799988,1019.200012,1019.200012,0
1984-12-20,1015.080017,1016.979980,1010.429993,1015.500000,1015.500000,0
1984-12-27,1011.270020,1019.099976,1009.049988,1009.049988,1009.049988,0
1985-01-03,1005.030029,1009.159973,1000.270020,1009.159973,1009.159973,0
1985-01-10,1027.030029,1045.739990,1025.439941,1045.739990,1045.739990,0
1985-01-17,1044.160034,1081.380005,1044.160034,1081.380005,1081.380005,0
1985-01-24,1078.839966,1095.969971,1078.839966,1095.969971,1095.969971,0
1985-01-31,1097.020020,1104.109985,1091.530029,1103.900024,1103.900024,0
1985-02-07,1112.140015,1121.660034,1104.949951,1121.660034,1121.660034,0
1985-02-14,1117.640015,1117.640015,1111.400024,1111.400024,1111.400024,0
1985-02-21,1105.060059,1108.339966,1097.760010,1106.650024,1106.650024,0
1985-02-28,1109.500000,1121.239990,1106.439941,1106.439941,1106.439941,0
1985-03-07,1100.410034,1100.410034,1091.630005,1091.630005,1091.630005,0
1985-03-14,1090.260010,1098.719971,1083.380005,1096.390015,1096.390015,0
1985-03-21,1098.079956,1098.930054,1089.619995,1098.930054,1098.930054,0
1985-03-28,1099.459961,1109.180054,1097.239990,1097.239990,1097.239990,0
1985-04-04,1096.599976,1099.560059,1092.050049,1099.560059,1099.560059,0
1985-04-11,1104.209961,1113.310059,1104.209961,1113.310059,1113.310059,0
1985-04-18,1108.760010,1116.589966,1108.130005,1116.589966,1116.589966,0
1985-04-25,1122.400024,1122.400024,1092.800049,1092.800049,1092.800049,0
1985-05-02,1095.650024,1105.910034,1095.650024,1105.589966,1105.589966,0
1985-05-09,1113.520020,1130.010010,1113.520020,1130.010010,1130.010010,0
1985-05-16,1136.680054,1160.150024,1136.680054,1152.430054,1152.430054,0
1985-05-23,1146.930054,1151.160034,1146.930054,1148.939941,1148.939941,0
1985-05-30,1149.680054,1165.650024,1149.680054,1165.650024,1165.650024,0
1985-06-06,1170.410034,1170.410034,1151.160034,1151.160034,1151.160034,0
1985-06-13,1141.540039,1149.890015,1141.540039,1146.719971,1146.719971,0
1985-06-20,1146.829956,1164.479980,1146.829956,1164.479980,1164.479980,0
1985-06-27,1170.719971,1178.439941,1170.719971,1173.900024,1173.900024,0
1985-07-04,1181.400024,1181.400024,1172.420044,1180.030029,1180.030029,0
1985-07-11,1183.729980,1200.010010,1183.520020,1200.010010,1200.010010,0
1985-07-18,1192.819946,1197.579956,1175.060059,1175.060059,1175.060059,0
1985-07-25,1176.219971,1177.380005,1161.000000,1168.079956,1168.079956,0
1985-08-01,1175.589966,1175.589966,1148.099976,1148.099976,1148.099976,0
1985-08-08,1156.770020,1156.770020,1147.670044,1148.520020,1148.520020,0
1985-08-15,1148.199951,1157.719971,1141.010010,1157.719971,1157.719971,0
1985-08-22,1147.989990,1156.660034,1147.140015,1156.660034,1156.660034,0
1985-08-29,1157.510010,1157.510010,1148.410034,1148.410034,1148.410034,0
1985-09-05,1147.780029,1153.810059,1133.719971,1133.719971,1133.719971,0
1985-09-12,1124.619995,1124.619995,1109.079956,1110.239990,1110.239990,0
1985-09-19,1120.819946,1126.209961,1105.479980,1105.479980,1105.479980,0
1985-09-26,1108.339966,1128.959961,1108.339966,1124.619995,1124.619995,0
1985-10-03,1126.310059,1126.310059,1112.250000,1115.949951,1115.949951,0
1985-10-10,1118.170044,1147.040039,1118.170044,1147.040039,1147.040039,0
1985-10-17,1146.300049,1154.329956,1142.489990,1154.329956,1154.329956,0
1985-10-24,1151.270020,1159.829956,1145.770020,1159.829956,1159.829956,0
1985-10-31,1159.410034,1176.959961,1159.410034,1176.959961,1176.959961,0
1985-11-07,1176.859985,1208.890015,1176.859985,1203.180054,1203.180054,0
1985-11-14,1214.079956,1214.079956,1209.420044,1213.650024,1213.650024,0
1985-11-21,1227.930054,1233.849976,1222.219971,1233.849976,1233.849976,0
1985-11-28,1232.160034,1244.420044,1222.640015,1244.420044,1244.420044,0
1985-12-05,1243.050049,1256.260010,1236.810059,1256.260010,1256.260010,0
1985-12-12,1259.650024,1289.040039,1259.650024,1276.140015,1276.140015,0
1985-12-19,1276.780029,1282.699951,1260.920044,1260.920044,1260.920044,0
1985-12-26,1263.880005,1285.660034,1263.880005,1285.660034,1285.660034,0
1986-01-02,1276.670044,1301.939941,1270.859985,1270.859985,1270.859985,0
1986-01-09,1257.010010,1270.219971,1256.260010,1270.219971,1270.219971,0
1986-01-16,1275.510010,1275.510010,1245.060059,1245.060059,1245.060059,0
1986-01-23,1249.069946,1282.380005,1249.069946,1282.380005,1282.380005,0
1986-01-30,1278.150024,1303.530029,1278.150024,1297.930054,1297.930054,0
1986-02-06,1301.939941,1318.119995,1301.939941,1318.119995,1318.119995,0
1986-02-13,1326.050049,1354.390015,1326.050049,1340.219971,1340.219971,0
1986-02-20,1353.439941,1368.349976,1353.439941,1364.650024,1364.650024,0
1986-02-27,1380.189941,1382.520020,1370.670044,1370.670044,1370.670044,0
1986-03-06,1375.959961,1418.569946,1375.959961,1418.569946,1418.569946,0
1986-03-13,1421.849976,1439.719971,1421.849976,1433.369995,1433.369995,0
1986-03-20,1439.400024,1445.319946,1425.439941,1445.319946,1445.319946,0
1986-03-27,1455.900024,1455.900024,1436.760010,1438.979980,1438.979980,0
1986-04-03,1421.219971,1427.770020,1396.369995,1427.770020,1427.770020,0
1986-04-10,1442.359985,1475.989990,1440.349976,1475.989990,1475.989990,0
1986-04-17,1481.270020,1491.530029,1473.339966,1473.339966,1473.339966,0
1986-04-24,1474.719971,1478.310059,1435.380005,1435.380005,1435.380005,0
1986-05-01,1432.420044,1447.650024,1431.469971,1438.979980,1438.979980,0
1986-05-08,1445.959961,1449.979980,1441.619995,1447.650024,1447.650024,0
1986-05-15,1430.410034,1438.660034,1421.530029,1435.380005,1435.380005,0
1986-05-22,1460.869995,1498.510010,1460.869995,1498.510010,1498.510010,0
1986-05-29,1505.489990,1505.489990,1482.329956,1482.329956,1482.329956,0
1986-06-05,1490.260010,1490.579956,1455.900024,1465.410034,1465.410034,0
1986-06-12,1467.739990,1492.589966,1467.739990,1486.979980,1486.979980,0
1986-06-19,1482.329956,1509.400024,1482.329956,1509.400024,1509.400024,0
1986-06-26,1508.449951,1534.780029,1508.449951,1534.780029,1534.780029,0
1986-07-03,1529.699951,1529.699951,1466.790039,1475.560059,1475.560059,0
1986-07-10,1476.939941,1476.939941,1426.500000,1434.010010,1434.010010,0
1986-07-17,1440.140015,1455.689941,1440.140015,1455.689941,1455.689941,0
1986-07-24,1451.239990,1463.510010,1429.459961,1438.979980,1438.979980,0
1986-07-31,1436.859985,1441.089966,1430.520020,1440.040039,1440.040039,0
1986-08-07,1442.469971,1494.390015,1442.359985,1494.390015,1494.390015,0
1986-08-14,1499.250000,1518.810059,1499.250000,1518.810059,1518.810059,0
1986-08-21,1518.489990,1537.530029,1508.449951,1537.530029,1537.530029,0
1986-08-28,1535.729980,1536.569946,1513.310059,1519.869995,1519.869995,0
1986-09-04,1541.119995,1541.119995,1497.449951,1497.449951,1497.449951,0
1986-09-11,1430.099976,1430.099976,1404.300049,1411.060059,1411.060059,0
1986-09-18,1413.180054,1438.660034,1411.489990,1438.660034,1438.660034,0
1986-09-25,1414.449951,1424.180054,1402.180054,1424.180054,1424.180054,0
1986-10-02,1426.290039,1441.089966,1425.439941,1441.089966,1441.089966,0
1986-10-09,1436.969971,1452.410034,1433.270020,1452.410034,1452.410034,0
1986-10-16,1457.270020,1457.270020,1437.920044,1439.930054,1439.930054,0
1986-10-23,1456.640015,1467.630005,1451.560059,1467.630005,1467.630005,0
1986-10-30,1483.069946,1500.520020,1483.069946,1500.520020,1500.520020,0
1986-11-06,1496.709961,1502.949951,1496.180054,1500.310059,1500.310059,0
1986-11-13,1480.640015,1487.939941,1443.099976,1444.579956,1444.579956,0
1986-11-20,1469.959961,1504.959961,1469.959961,1504.959961,1504.959961,0
1986-11-27,1507.500000,1534.140015,1505.589966,1533.719971,1533.719971,0
1986-12-04,1529.810059,1529.810059,1507.500000,1516.910034,1516.910034,0
1986-12-11,1501.680054,1510.670044,1496.500000,1496.819946,1496.819946,0
1986-12-18,1491.949951,1508.339966,1487.939941,1490.900024,1490.900024,0
1986-12-25,1492.380005,1492.380005,1465.310059,1465.310059,1465.310059,0
1987-01-01,1491.000000,1548.310059,1491.000000,1548.310059,1548.310059,0
1987-01-08,1560.150024,1592.189941,1560.150024,1592.189941,1592.189941,0
1987-01-15,1608.160034,1625.290039,1608.160034,1616.719971,1616.719971,0
1987-01-22,1649.180054,1657.119995,1624.439941,1657.119995,1657.119995,0
1987-01-29,1651.510010,1684.500000,1650.670044,1684.500000,1684.500000,0
1987-02-05,1695.599976,1695.599976,1661.979980,1675.619995,1675.619995,0
1987-02-12,1666.209961,1718.869995,1666.209961,1718.869995,1718.869995,0
1987-02-19,1720.979980,1721.609985,1703.640015,1712.630005,1712.630005,0
1987-02-26,1706.709961,1738.430054,1706.709961,1738.430054,1738.430054,0
1987-03-05,1749.000000,1750.689941,1736.739990,1748.790039,1748.790039,0
1987-03-12,1754.819946,1762.010010,1737.689941,1762.010010,1762.010010,0
1987-03-19,1768.770020,1808.949951,1768.770020,1802.819946,1802.819946,0
1987-03-26,1805.680054,1805.680054,1740.010010,1755.660034,1755.660034,0
1987-04-02,1763.280029,1807.680054,1763.280029,1781.780029,1781.780029,0
1987-04-09,1756.189941,1756.189941,1673.930054,1702.689941,1702.689941,0
1987-04-16,1719.180054,1749.949951,1714.949951,1718.760010,1718.760010,0
1987-04-23,1715.380005,1715.380005,1684.079956,1701.739990,1701.739990,0
1987-04-30,1722.040039,1760.209961,1719.709961,1760.209961,1760.209961,0
1987-05-07,1756.609985,1756.609985,1741.390015,1752.069946,1752.069946,0
1987-05-14,1752.699951,1752.699951,1660.290039,1660.290039,1660.290039,0
1987-05-21,1671.390015,1720.560059,1671.390015,1719.709961,1719.709961,0
1987-05-28,1729.969971,1747.520020,1721.089966,1747.520020,1747.520020,0
1987-06-04,1756.930054,1771.420044,1749.849976,1771.420044,1771.420044,0
1987-06-11,1778.920044,1812.760010,1778.920044,1812.760010,1812.760010,0
1987-06-18,1816.989990,1837.400024,1816.989990,1822.910034,1822.910034,0
1987-06-25,1835.069946,1835.069946,1803.030029,1803.030029,1803.030029,0
1987-07-02,1816.880005,1833.699951,1813.920044,1833.699951,1833.699951,0
1987-07-09,1830.839966,1846.910034,1830.839966,1845.959961,1845.959961,0
1987-07-16,1857.800049,1868.060059,1834.010010,1834.010010,1834.010010,0
1987-07-23,1829.569946,1871.550049,1829.569946,1871.550049,1871.550049,0
1987-07-30,1885.510010,1888.890015,1875.670044,1887.829956,1887.829956,0
1987-08-06,1907.180054,1968.089966,1907.180054,1963.540039,1963.540039,0
1987-08-13,1976.760010,1976.760010,1946.839966,1949.369995,1949.369995,0
1987-08-20,1977.709961,1987.760010,1969.569946,1976.650024,1976.650024,0
1987-08-27,1958.890015,1958.890015,1904.540039,1904.540039,1904.540039,0
1987-09-03,1896.290039,1896.290039,1858.760010,1858.760010,1858.760010,0
1987-09-10,1876.520020,1908.979980,1866.369995,1866.369995,1866.369995,0
1987-09-17,1866.050049,1902.530029,1842.469971,1902.530029,1902.530029,0
1987-09-24,1891.219971,1911.199951,1891.219971,1905.810059,1905.810059,0
1987-10-01,1934.680054,1939.650024,1887.939941,1887.939941,1887.939941,0
1987-10-08,1864.359985,1864.359985,1810.859985,1810.859985,1810.859985,0
1987-10-15,1770.569946,1770.569946,1359.989990,1533.400024,1533.400024,0
1987-10-22,1474.510010,1474.510010,1352.170044,1377.859985,1377.859985,0
1987-10-29,1440.989990,1509.290039,1440.989990,1470.910034,1470.910034,0
1987-11-05,1499.459961,1499.459961,1417.510010,1432.319946,1432.319946,0
1987-11-12,1468.479980,1468.479980,1440.250000,1454.729980,1454.729980,0
1987-11-19,1424.489990,1458.430054,1424.489990,1447.540039,1447.540039,0
1987-11-26,1429.150024,1429.150024,1371.310059,1387.380005,1387.380005,0
1987-12-03,1342.969971,1412.229980,1331.339966,1412.229980,1412.229980,0
1987-12-10,1385.900024,1462.770020,1385.900024,1462.770020,1462.770020,0
1987-12-17,1438.239990,1494.699951,1438.239990,1494.699951,1494.699951,0
1987-12-24,1489.310059,1489.310059,1446.910034,1464.670044,1464.670044,0
1987-12-31,1461.609985,1531.290039,1461.609985,1531.290039,1531.290039,0
1988-01-07,1542.599976,1542.599976,1448.920044,1458.650024,1458.650024,0
1988-01-14,1458.859985,1493.430054,1445.640015,1445.640015,1445.640015,0
1988-01-21,1448.280029,1496.290039,1448.280029,1482.750000,1482.750000,0
1988-01-28,1503.800049,1523.989990,1501.150024,1501.150024,1501.150024,0
1988-02-04,1500.310059,1525.150024,1483.920044,1525.150024,1525.150024,0
1988-02-11,1522.510010,1543.339966,1522.510010,1540.800049,1540.800049,0
1988-02-18,1534.670044,1575.060059,1534.670044,1570.619995,1570.619995,0
1988-02-25,1557.510010,1593.250000,1557.510010,1593.250000,1593.250000,0
1988-03-03,1593.459961,1603.189941,1590.609985,1601.709961,1601.709961,0
1988-03-10,1574.640015,1599.589966,1574.640015,1599.589966,1599.589966,0
1988-03-17,1614.400024,1614.400024,1601.599976,1605.300049,1605.300049,0
1988-03-24,1575.489990,1575.489990,1544.930054,1546.089966,1546.089966,0
1988-03-31,1550.109985,1583.520020,1534.989990,1583.520020,1583.520020,0
1988-04-07,1589.020020,1619.900024,1589.020020,1619.900024,1619.900024,0
1988-04-14,1555.819946,1555.819946,1534.569946,1534.569946,1534.569946,0
1988-04-21,1535.729980,1574.849976,1535.729980,1574.849976,1574.849976,0
1988-04-28,1568.400024,1570.939941,1557.510010,1557.510010,1557.510010,0
1988-05-05,1549.160034,1549.160034,1517.119995,1517.119995,1517.119995,0
1988-05-12,1520.290039,1545.989990,1506.859985,1506.859985,1506.859985,0
1988-05-19,1512.150024,1520.189941,1503.689941,1520.189941,1520.189941,0
1988-05-26,1525.050049,1589.650024,1519.020020,1589.650024,1589.650024,0
1988-06-02,1582.569946,1616.410034,1582.569946,1616.410034,1616.410034,0
1988-06-09,1611.010010,1635.439941,1611.010010,1635.439941,1635.439941,0
1988-06-16,1611.859985,1642.630005,1606.780029,1642.630005,1642.630005,0
1988-06-23,1639.250000,1639.250000,1609.530029,1619.160034,1619.160034,0
1988-06-30,1633.319946,1644.959961,1624.969971,1625.819946,1625.819946,0
1988-07-07,1624.339966,1624.339966,1603.189941,1610.060059,1610.060059,0
1988-07-14,1615.239990,1624.650024,1605.089966,1613.130005,1613.130005,0
1988-07-21,1595.579956,1595.579956,1572.739990,1572.739990,1572.739990,0
1988-07-28,1590.290039,1628.670044,1590.290039,1628.670044,1628.670044,0
1988-08-04,1623.599976,1623.599976,1567.339966,1567.339966,1567.339966,0
1988-08-11,1571.260010,1571.260010,1549.900024,1561.109985,1561.109985,0
1988-08-18,1562.900024,1564.170044,1543.130005,1564.170044,1564.170044,0
1988-08-25,1553.699951,1571.890015,1553.699951,1567.979980,1567.979980,0
1988-09-01,1550.949951,1590.079956,1550.949951,1590.079956,1590.079956,0
1988-09-08,1590.920044,1608.579956,1590.920044,1608.579956,1608.579956,0
1988-09-15,1602.979980,1615.560059,1602.979980,1613.969971,1613.969971,0
1988-09-22,1608.050049,1611.229980,1603.400024,1607.520020,1607.520020,0
1988-09-29,1626.030029,1626.030029,1617.040039,1624.339966,1624.339966,0
1988-10-06,1627.609985,1659.650024,1627.609985,1636.500000,1636.500000,0
1988-10-13,1642.520020,1663.459961,1642.520020,1651.410034,1651.410034,0
1988-10-20,1681.329956,1685.660034,1674.560059,1674.560059,1674.560059,0
1988-10-27,1651.300049,1660.079956,1651.300049,1660.079956,1660.079956,0
1988-11-03,1660.920044,1660.920044,1627.510010,1627.510010,1627.510010,0
1988-11-10,1629.310059,1629.310059,1575.060059,1575.060059,1575.060059,0
1988-11-17,1578.020020,1600.969971,1578.020020,1600.969971,1600.969971,0
1988-11-24,1592.719971,1627.300049,1592.719971,1627.300049,1627.300049,0
1988-12-01,1621.689941,1650.979980,1617.989990,1650.979980,1650.979980,0
1988-12-08,1642.839966,1645.170044,1635.969971,1635.969971,1635.969971,0
1988-12-15,1630.150024,1653.520020,1630.150024,1646.650024,1646.650024,0
1988-12-22,1644.219971,1650.140015,1644.219971,1647.489990,1647.489990,0
1988-12-29,1659.020020,1660.709961,1638.719971,1660.709961,1660.709961,0
1989-01-05,1665.260010,1677.520020,1665.260010,1677.520020,1677.520020,0
1989-01-12,1683.969971,1702.479980,1683.969971,1702.479980,1702.479980,0
1989-01-19,1705.010010,1716.430054,1693.170044,1716.430054,1716.430054,0
1989-01-26,1729.859985,1761.900024,1729.859985,1760.209961,1760.209961,0
1989-02-02,1758.939941,1776.599976,1757.250000,1773.109985,1773.109985,0
1989-02-09,1756.609985,1756.609985,1733.459961,1746.890015,1746.890015,0
1989-02-16,1750.060059,1760.000000,1729.329956,1729.329956,1729.329956,0
1989-02-23,1735.040039,1735.040039,1709.979980,1710.199951,1710.199951,0
1989-03-02,1725.739990,1751.329956,1725.739990,1749.420044,1749.420044,0
1989-03-09,1748.469971,1762.319946,1743.079956,1762.319946,1762.319946,0
1989-03-16,1777.439941,1777.439941,1724.890015,1727.849976,1727.849976,0
1989-03-23,1719.709961,1736.739990,1719.709961,1736.739990,1736.739990,0
1989-03-30,1738.109985,1760.000000,1738.109985,1760.000000,1760.000000,0
1989-04-06,1755.449951,1771.949951,1755.449951,1771.520020,1771.520020,0
1989-04-13,1760.949951,1815.510010,1760.949951,1815.510010,1815.510010,0
1989-04-20,1811.280029,1828.199951,1811.280029,1816.040039,1816.040039,0
1989-04-27,1829.890015,1830.630005,1822.380005,1822.380005,1822.380005,0
1989-05-04,1820.900024,1820.900024,1805.989990,1809.479980,1809.479980,0
1989-05-11,1815.619995,1871.339966,1815.619995,1871.339966,1871.339966,0
1989-05-18,1874.619995,1896.400024,1874.619995,1881.810059,1881.810059,0
1989-05-25,1882.650024,1895.979980,1882.650024,1891.109985,1891.109985,0
1989-06-01,1899.359985,1928.010010,1899.359985,1928.010010,1928.010010,0
1989-06-08,1928.540039,1928.540039,1912.050049,1912.050049,1912.050049,0
1989-06-15,1892.380005,1901.050049,1892.380005,1894.599976,1894.599976,0
1989-06-22,1903.800049,1936.900024,1903.800049,1923.040039,1923.040039,0
1989-06-29,1890.050049,1895.339966,1881.069946,1895.339966,1895.339966,0
1989-07-06,1892.910034,1947.150024,1892.910034,1947.150024,1947.150024,0
1989-07-13,1948.839966,1978.339966,1948.839966,1978.339966,1978.339966,0
1989-07-20,1967.880005,1989.339966,1967.030029,1989.339966,1989.339966,0
1989-07-27,2011.339966,2034.489990,2011.339966,2027.829956,2027.829956,0
1989-08-03,2031.109985,2053.739990,2026.349976,2042.839966,2042.839966,0
1989-08-10,2050.989990,2050.989990,2023.489990,2036.920044,2036.920044,0
1989-08-17,2029.630005,2036.920044,2008.689941,2028.459961,2028.459961,0
1989-08-24,2064.939941,2066.639893,2056.270020,2060.929932,2060.929932,0
1989-08-31,2064.729980,2076.360107,2053.209961,2053.209961,2053.209961,0
1989-09-07,2048.979980,2050.780029,2033.219971,2033.219971,2033.219971,0
1989-09-14,2019.050049,2035.020020,2019.050049,2034.910034,2034.910034,0
1989-09-21,2031.849976,2037.880005,2022.540039,2028.250000,2028.250000,0
1989-09-28,2046.550049,2093.389893,2046.550049,2093.389893,2093.389893,0
1989-10-05,2094.129883,2107.770020,2091.590088,2091.590088,2091.590088,0
1989-10-12,2082.810059,2082.810059,1962.060059,2001.819946,2001.819946,0
1989-10-19,2031.949951,2031.949951,2003.930054,2003.930054,2003.930054,0
1989-10-26,1979.609985,1996.739990,1962.380005,1996.739990,1996.739990,0
1989-11-02,1984.050049,1984.050049,1953.709961,1982.359985,1982.359985,0
1989-11-09,1964.069946,1995.900024,1964.069946,1995.900024,1995.900024,0
1989-11-16,1995.790039,2001.400024,1988.180054,2000.660034,2000.660034,0
1989-11-23,2012.079956,2023.180054,2011.650024,2011.650024,2011.650024,0
1989-11-30,2022.750000,2052.040039,2022.750000,2038.829956,2038.829956,0
1989-12-07,2034.170044,2061.979980,2034.170044,2061.979980,2061.979980,0
1989-12-14,2040.839966,2045.489990,2002.660034,2004.140015,2004.140015,0
1989-12-21,2014.300049,2037.449951,2014.300049,2037.449951,2037.449951,0
1989-12-28,2046.969971,2093.600098,2046.969971,2091.479980,2091.479980,0
1990-01-04,2075.520020,2075.520020,2031.430054,2031.430054,2031.430054,0
1990-01-11,2038.400024,2038.400024,1974.219971,1975.810059,1975.810059,0
1990-01-18,1978.030029,1983.209961,1931.189941,1931.189941,1931.189941,0
1990-01-25,1909.719971,1919.130005,1886.670044,1919.130005,1919.130005,0
1990-02-01,1919.339966,1948.839966,1919.339966,1948.839966,1948.839966,0
1990-02-08,1946.520020,1949.689941,1930.229980,1937.209961,1937.209961,0
1990-02-15,1952.969971,1952.969971,1914.589966,1914.589966,1914.589966,0
1990-02-22,1906.229980,1935.729980,1896.400024,1935.729980,1935.729980,0
1990-03-01,1940.489990,1968.510010,1940.489990,1964.280029,1964.280029,0
1990-03-08,1980.989990,1980.989990,1958.780029,1963.329956,1963.329956,0
1990-03-15,1968.829956,1994.839966,1968.829956,1975.380005,1975.380005,0
1990-03-22,1952.969971,1985.430054,1952.969971,1985.430054,1985.430054,0
1990-03-29,1979.089966,1993.680054,1967.560059,1980.569946,1980.569946,0
1990-04-05,1978.869995,1983.949951,1974.959961,1983.310059,1983.310059,0
1990-04-12,1996.319946,1997.800049,1976.550049,1976.550049,1976.550049,0
1990-04-19,1962.170044,1962.170044,1919.239990,1927.589966,1927.589966,0
1990-04-26,1931.400024,1938.589966,1911.099976,1938.589966,1938.589966,0
1990-05-03,1945.250000,1982.469971,1945.250000,1982.469971,1982.469971,0
1990-05-10,1989.339966,2047.599976,1989.339966,2042.209961,2042.209961,0
1990-05-17,2045.910034,2070.870117,2045.910034,2070.870117,2070.870117,0
1990-05-24,2066.850098,2080.379883,2048.239990,2080.379883,2080.379883,0
1990-05-31,2082.389893,2116.969971,2082.389893,2105.760010,2105.760010,0
1990-06-07,2095.820068,2111.149902,2072.979980,2104.169922,2104.169922,0
1990-06-14,2093.389893,2093.389893,2061.139893,2070.760010,2070.760010,0
1990-06-21,2077.629883,2077.629883,2035.130005,2049.929932,2049.929932,0
1990-06-28,2063.780029,2078.899902,2063.780029,2078.899902,2078.899902,0
1990-07-05,2056.060059,2084.189941,2056.060059,2084.189941,2084.189941,0
1990-07-12,2107.560059,2126.689941,2107.560059,2112.949951,2112.949951,0
1990-07-19,2108.189941,2108.189941,2053.629883,2062.929932,2062.929932,0
1990-07-26,2057.120117,2057.649902,2044.109985,2055.320068,2055.320068,0
1990-08-02,2033.959961,2033.959961,1938.380005,1960.369995,1960.369995,0
1990-08-09,1969.250000,1972.420044,1947.150024,1972.420044,1972.420044,0
1990-08-16,1932.140015,1932.140015,1842.160034,1842.160034,1842.160034,0
1990-08-23,1785.689941,1879.800049,1785.689941,1879.800049,1879.800049,0
1990-08-30,1852.829956,1881.380005,1852.829956,1881.380005,1881.380005,0
1990-09-06,1861.609985,1876.939941,1861.609985,1872.500000,1872.500000,0
1990-09-13,1852.089966,1852.089966,1838.880005,1838.880005,1838.880005,0
1990-09-20,1810.430054,1810.430054,1771.209961,1771.310059,1771.310059,0
1990-09-27,1748.469971,1824.920044,1748.469971,1805.989990,1805.989990,0
1990-10-04,1811.599976,1814.979980,1744.349976,1744.349976,1744.349976,0
1990-10-11,1715.060059,1753.550049,1715.060059,1729.760010,1729.760010,0
1990-10-18,1766.339966,1813.609985,1766.339966,1803.880005,1803.880005,0
1990-10-25,1792.349976,1792.349976,1747.199951,1757.040039,1757.040039,0
1990-11-01,1772.050049,1813.290039,1770.780029,1770.780029,1770.780029,0
1990-11-08,1777.869995,1847.020020,1777.869995,1847.020020,1847.020020,0
1990-11-15,1830.520020,1843.420044,1823.760010,1826.400024,1826.400024,0
1990-11-22,1822.810059,1838.880005,1822.810059,1838.880005,1838.880005,0
1990-11-29,1830.739990,1904.430054,1830.739990,1904.430054,1904.430054,0
1990-12-06,1900.209961,1905.910034,1886.569946,1905.910034,1905.910034,0
1990-12-13,1903.910034,1906.969971,1884.449951,1906.969971,1906.969971,0
1990-12-20,1906.660034,1912.469971,1903.380005,1909.619995,1909.619995,0
1990-12-27,1897.770020,1908.449951,1888.680054,1888.680054,1888.680054,0
1991-01-03,1865.310059,1865.310059,1807.790039,1807.790039,1807.790039,0
1991-01-10,1823.229980,1829.260010,1810.329956,1829.260010,1829.260010,0
1991-01-17,1892.489990,1912.469971,1892.489990,1904.959961,1904.959961,0
1991-01-24,1931.189941,1966.930054,1931.189941,1966.930054,1966.930054,0
1991-01-31,1983.530029,2065.899902,1981.520020,2065.899902,2065.899902,0
1991-02-07,2059.129883,2127.219971,2059.129883,2127.219971,2127.219971,0
1991-02-14,2103.330078,2129.550049,2103.330078,2106.919922,2106.919922,0
1991-02-21,2107.030029,2122.570068,2095.919922,2122.570068,2122.570068,0
1991-02-28,2122.149902,2175.439941,2122.149902,2173.219971,2173.219971,0
1991-03-07,2171.419922,2171.419922,2141.070068,2163.389893,2163.389893,0
1991-03-14,2160.000000,2160.000000,2121.719971,2128.600098,2128.600098,0
1991-03-21,2123.100098,2173.429932,2123.100098,2171.000000,2171.000000,0
1991-03-28,2170.790039,2193.199951,2150.800049,2192.989990,2192.989990,0
1991-04-04,2196.479980,2196.479980,2161.479980,2161.479980,2161.479980,0
1991-04-11,2184.959961,2254.429932,2184.959961,2254.429932,2254.429932,0
1991-04-18,2244.379883,2244.379883,2203.459961,2211.709961,2211.709961,0
1991-04-25,2194.050049,2199.649902,2163.600098,2199.649902,2199.649902,0
